customer_id,customer_name,category,target_sales
450057733,BRIANT CONSULTING LLC,Regional Company,
450057735,HONGSUN CHOI LLC,Investment Company,
450057736,D & T SEPTIC SERVICES LLC,Regional Company,
450057737,MILAN QUTOURE LLC,Insurance Company,
450058590,"FORTCH INVESTING, LLC",Independent,
450057739,BK REALTY MANAGEMENT LLC,Insurance Company,
450057740,VIOUSH TECHNOLOGY LLC,Regional Company,
450058203,ESCAPE ROOM CHALLENGE LLC,Bank,
450057742,4 CORNELL LLC,Insurance Company,
450057216,FRENCH BREAD AND PATISSERIE LLC,Independent,
450057744,SUN AVENUE CAPITAL LLC,RIA,
450057746,KHANDELWAL TECHNOLOGIES LLC,Trading Platform Provider,
450057747,163 LIVINGSTON ST LLC,RIA,
450057750,MLS ENTERTAINMENT LLC,Insurance Company,
600429559,FRESH BUI LLC,Independent,
450059631,FALCON1 INC,Bank,
450057753,SUS SPOT LLC,Trading Platform Provider,
450057754,RYAN JAMES WALSH LLC,Regional Company,
450058121,AQUA TRANSPORT LLC,RIA,
450056121,FAST & SAFE EXPRESS LLC,Bank,
450058395,FRIENDLY INSPIRATION INC,Independent,
450058126,MJB ELECTRIC LLC,RIA,
450058127,ASH TRUCKING LLC,RIA,
450058129,ELIO'S LANDSCAPING LLC,RIA,
450058131,TOSON HOLDINGS LLC,Investment Company,
450058993,FROG HOLLOW RD LLC,Independent,
450058133,RESTOPROS LLC,Regional Company,
450056313,FRONT 300 RENTAL LLC,Independent,
450058136,DOMINIQUE FARINA LLC,Regional Company,
450058139,103 S 9TH ST LLC,Regional Company,
450058141,CARESTREAM PARTNERS LLC,Regional Company,
450058142,DABAKIT LLC,RIA,
450058143,HK INSIGHT LLC,Investment Company,
450058145,APLUS TRUCKING LLC,Investment Company,
450056113,FULL CIRCLE AUTOMOTIVE LLC,Independent,
450056250,FATIMA MAINTENANCE CORPORATION,Bank,
450058493,LUCKIE G'S LLC,RIA,
450058495,PARKER ART AND RESTORATION STUDIO LLC,Investment Company,
450058497,"VALENTINE CONSULTING, LLC",Regional Company,
450057449,GAANA LLC,Independent,
450059828,GALIGHTICUS INC.,Independent,
450058272,FATMA PROPERTY LLC,Bank,
450058501,SORY & VIVI HAIR SALON LLC,Investment Company,
450059909,FAZ GROUP LLC,Bank,
450056423,FDK CONSULTING LLC,Bank,
450058560,"GARDEN STATE CAKES, LLC",Independent,
450056540,FIA  1 LLC,Bank,
450059832,COACH CATHALINA D LLC,Trading Platform Provider,
450059409,GARDEN STATE PRESSURE WASHERS LLC,Independent,
450059470,HOLIDAY BOUQUET NJ LLC,Regional Company,
450059472,AMERIFUELMART LLC,Investment Company,
450059473,BERGEN COUNTY PT AND ASSOCIATES LLC,Insurance Company,
450059474,TOTAL AUTO TRUCK & TIRE LLC,Trading Platform Provider,
450059475,FRUTTA BOWLS LLC,Regional Company,
450057538,FIRST EXPRESS DELIVERY SERVICES INC.,Bank,
450059478,GREAT BUSINESS LLC,RIA,
450059479,FRANKLIN AND REVERE LTD LIABILITY CO.,RIA,
450059480,PEARL AIRPORT TAXI & LIMO LLC,Investment Company,
600429448,"GENERATION ORAL SURGERY, LLC",Independent,
450059483,KIDZKLUBPARTIES LLC,Trading Platform Provider,
450059484,A TEAM MULTISERVICES LLC,Regional Company,
450059485,IMPRESSIONS BY VANESSA LLC,Trading Platform Provider,
450059488,WESTYS EAT EAT SANDICHES L.L.C.,RIA,
450058701,GENESIS RECORDING CORP,Independent,
450059490,GOPAL & PRINCE LLC,Trading Platform Provider,
450059491,GANESH JI SPRINGFIELD LLC,Trading Platform Provider,
450059493,PSNNJ LLC,Trading Platform Provider,
450059833,TM BEBOUT PROPERTIES LLC,RIA,
450059834,GRAND FOOD MART LLC,Trading Platform Provider,
450058198,GENESIS SUPPORT SERVICES LLC,Independent,
450059836,TM BEBOUT OPERATIONS LLC,Insurance Company,
450059837,RAY CANNELLA LLC,Investment Company,
450059838,HERBALISTIC ARTISTIC ALCHEMY LLC,Insurance Company,
450059841,E-QUALITY SYSTEMS LLC,Investment Company,
450058385,"FISH TALES SWIM SCHOOL, LLC",Bank,
450059845,PRINCESS DESIGN LLC,Insurance Company,
450059846,REGIONAL REMODELING LLC,RIA,
450057284,FIVE TWENTY TEANECK LLC,Bank,
450056943,GEOTECH ENGINEERS INC.,Independent,
450058021,FLAMINGO PARADISE LLC,Bank,
450059851,BONES CARPENTRY LLC,Insurance Company,
450058179,GETTA GRIPP LLC,Independent,
450059853,BURKE IV LLC,Insurance Company,
450058413,GLAM EVENTZ LLC,Independent,
450059855,COBALT LOGISITICS LLC,Investment Company,
450059856,H R CONSTRUCTION LLC,Regional Company,
450059857,SLIM VEGGIE LLC,Regional Company,
450059859,MURRAY AVE LLC,Trading Platform Provider,
450059494,1256 CHARLESTON LLC,Trading Platform Provider,
450059495,READY TO ROLL BIKE RENTALS LLC,Regional Company,
450057755,FLEX TAXI LLC,Bank,
450059497,ADEWUNMI OGUNFOWORA & ASSOCIATES LLC,Regional Company,
450059498,CUBE CARPENTRY LLC,Trading Platform Provider,
450059499,IW-CHEM LLC,Insurance Company,
450059500,ANDES CONSULTING LLC,Insurance Company,
450059501,NORTHSTAR VENTURE GROUP LLC,Regional Company,
450059503,VGD BEHAVIORAL CONSULTING LLC,Insurance Company,
450058399,FOREST EDGE PROPERTIES LLC,Bank,
450059506,FIT 4A BETTER ME LLC,RIA,
450059507,CREATIVE HOMEBUYERS LLC,Insurance Company,
450059508,HIGHTSTOWN ELEGANT CREATION LLC,Insurance Company,
450059510,VRTECH CONSULTING LLC,Insurance Company,
450059511,TIGER STRIKE LLC,Trading Platform Provider,
450058291,FORWARD MARCH LLC,Bank,
600429623,EMERGENCY ASSOCIATES OF ST. MARY'S LLC,Investment Company,
600429624,THE CELTIC KNOT LLC,Investment Company,
600429625,JLM GRAND STREET LLC,Regional Company,
600429626,"JCTC, LLC",Trading Platform Provider,
450058507,3914 GRAHAM COURT LIMITED LIABILITY COMPANY,Trading Platform Provider,
450058509,JEREMY RYAN SLATE LLC,Investment Company,
450058511,GORDON CONSULTING LLC,Regional Company,
450058512,BARBARA HARRIS FINANCIAL SERVICES LLC,RIA,
450056071,GLOBAL HYDRO LLC,Independent,
450058514,ALL UNITED LIMO LLC,RIA,
450058873,WINDSOR ASSOCIATES LLC,Investment Company,
450058874,M & M GENERAL CONSTRUCTION SERVICES OF NJ LLC,Trading Platform Provider,
450058875,"CORNERSTONE PLAZA, LLC",Regional Company,
450058876,KAUFMAN FAMILY CAPITAL LLC,Insurance Company,
450056340,FOUR STAR CONVENIENCE LLC,Bank,
450058879,SEAMLESS GUTTER SERVICES LLC,Trading Platform Provider,
450058881,WPP INVESTORS LLC,Investment Company,
450058882,DG CUSTOM MADE DOORS LLC,Trading Platform Provider,
450058883,SORIANO P. LANDSCAPING LLC,RIA,
600429631,GMA CAPITAL LLC,Independent,
450058888,CAROLL'S CONTRACTOR LLC,Regional Company,
450058889,CURCIO REAL ESTATE PARTNERS LLC,Regional Company,
450058890,SOPHISTICATION LLC,Regional Company,
450058891,DIVINE HARMONY LLC,Regional Company,
450058893,RAMOS INTERIOR CONTRACTING LLC,Regional Company,
450058894,DECODERDANCE LLC,Investment Company,
450058895,TOMS RIVER REGIONAL ATHLETICS LLC,RIA,
450059728,GMS CONSTRUCTION LLC,Independent,
450058897,REYES MARKETING LLC,Investment Company,
450058898,ROGGER & SONS LLC,Trading Platform Provider,
450058899,FIRST REHAB LENDING LLC,Investment Company,
450058900,MR. RICHARDSON INVESTMENTS LLC,Investment Company,
450056225,SMS STRUCTURE MANAGEMENT LLC,Regional Company,
450057259,FOURTHOUSE LLC,Bank,
450056227,MEDINA SHIP SERVICE LLC,RIA,
450056228,CASH MONEY MULTISERVICES AND ACCESSORIES LLC,Insurance Company,
450058114,GOLDEN UMBRELLA VENTURES MANAGEMENT LLC,Independent,
450056231,T&A REAL ESTATE LLC,Investment Company,
450056232,2527 STANDISH AVE LLC,Trading Platform Provider,
450056233,JM GLOBAL CONSULTING LLC,Insurance Company,
450056234,PASQUALE A SIMONELLI L.L.C.,Investment Company,
450058164,FOXCOFIVE LLC,Bank,
450056236,215 BRIGHTON AVENUE LLC,Insurance Company,
450058424,FRENCHTOWN REHABILITATION AND CARE CENTER LLC,Bank,
450056238,LOGIC EXPRESS LLC,Investment Company,
450056239,"COLLOTTI, LLC",Trading Platform Provider,
450056240,RIOT CONSULTING LLC,Trading Platform Provider,
450056241,MAITRI WELLNESS LLC,Trading Platform Provider,
450056242,DESIGNER RENOVATIONS LLC,Investment Company,
450056243,ABOUT MY BUSINESS LLC,Trading Platform Provider,
450056245,HEALTHY LIVING CHIROPRACTIC LLC,Insurance Company,
450056246,WILBERT LANDSCAPING LLC,Trading Platform Provider,
450056248,FINCH HOLDINGS LLC,Insurance Company,
450056249,"LEVINSON LAW, LLC",Trading Platform Provider,
450058943,FREYCO LLC,Bank,
450056252,MUNCH TIME LLC,Regional Company,
450057985,"FRONT AND LAUREL STREETS, LLC",Bank,
450058878,FRUIT SANDWICH LLC,Bank,
450056624,"RGA REALTY, LLC",RIA,
450056625,MAGIC SKY LLC,Regional Company,
450056626,HUDSON HOME SERVICES L.L.C.,Trading Platform Provider,
450057513,FYM INVESTMENTS LLC,Bank,
450056629,BALLINCAROONA FARM LLC,Investment Company,
450056631,WATERPROOF PROPERTIES II LLC,Insurance Company,
450056635,EL KAPO BARBERSHOP LLC,RIA,
450056636,RCV FUNDING LLC,Regional Company,
450056565,G&J AGENCY LLC,Bank,
450056638,DMS COMMUNICATIONS LLC,Trading Platform Provider,
450056639,ATTIA MASSON LLC,Trading Platform Provider,
450056640,D R V EXPRESS LLC,Trading Platform Provider,
450056643,START FOODS LLC,RIA,
450057701,GP DEVELOPMENT LLC,Independent,
450056646,ARAW MANAGEMENT LLC,Regional Company,
450056647,CORNFLOWER RESIDENTIAL LLC,RIA,
450057007,HOLISTIC HANDS MASSAGE & BODYWORK LLC,RIA,
450057009,MADINA REALTY LLC,RIA,
450057010,SLAY THE CLUTTER LLC,Regional Company,
450057011,ATLANTIC REALTY ACQUISITIONS LLC,Insurance Company,
450057012,VANTAGE HOME GOODS LLC,Insurance Company,
450057705,GREATER MOUNTAIN LLC,Independent,
450057014,"FIRST CHOICE COURIERS, LLC",Trading Platform Provider,
450057015,PLYMOUTH PALACE LLC,Investment Company,
450057018,"203 SEYMOUR SHORES, LLC",Investment Company,
450059068,GREEN VILLAGE GARDEN DESIGN LLC,Independent,
450057022,SOMOS TU PERU CAFE LLC,Trading Platform Provider,
450057023,TRITECHINFO LLC,Trading Platform Provider,
450057024,NAND SHREE REAL ESTATE LLC,RIA,
450057028,SPARTA DENTAL ARTS LLC,Investment Company,
450057029,273 NORTH 1ST STREET LLC,Trading Platform Provider,
450057032,ST MARK SCHOOL BUS LLC,RIA,
450057033,198 ROOSEVELT LLC,RIA,
450057380,MEVORACH TABBUSH FOOD SERVICE LLC,Insurance Company,
450056092,GREENER SALES LLC,Independent,
450056349,GRIFFIN SERVICING LLC,Independent,
450057386,FAITH-FULL STAFFING LLC,Trading Platform Provider,
450057387,RP YOULIJOS LLC,Investment Company,
450057388,NADEN LLC,Insurance Company,
450058411,GRILL FRESH COMPANY,Independent,
450057390,COBRA TREE SERVICE AND LANDSCAPING LLC,Insurance Company,
450057393,TIMMIE MACK FOOD SERVICE LLC,Regional Company,
450057394,272A GRANT AVE LLC,Investment Company,
450056827,GSC ASSOCIATES LLC,Independent,
450057043,GUEVARA & ULLOA LLC,Independent,
450057397,J&G RETAIL CONSULTANTS LLC,Trading Platform Provider,
450057398,133 BIDWELL AVE LLC,Insurance Company,
450057400,GREG KOCH PHOTOGRAPHY LLC,Insurance Company,
450057401,R3S DESIGNS LLC,RIA,
450057402,EYECOACHPROS LLC,Regional Company,
450057403,ANYA07 REALTY LLC,Trading Platform Provider,
450057404,MOLINA TRANSPORTATION LLC,Trading Platform Provider,
450057406,TM ROCKVIEW LLC,RIA,
450057407,FRESH CUTZ UNISEX SHOP LLC,Regional Company,
450058602,GUYANA1957 LLC,Independent,
450059467,H AGNI DESIGNS L.L.C.,Independent,
450057410,MENKO DIGITAL LLC,Insurance Company,
450058971,G.D. TRUCK WASH & TIRE SERVICES LLC,Bank,
450057299,GAM TRUCKING LLC,Bank,
450058704,H. PEREZ PEVING LLC,Independent,
450057759,LA HACIENDA EG LLC,Insurance Company,
450057760,GC RESTAURANT GROUP LLC,RIA,
450057761,200 WHITENACK LLC,Investment Company,
450057762,"IMAGES4EVER, LLC",Insurance Company,
450058856,GARCIA IFIX PARTS LLC,Bank,
450057751,HAGOOD LANDSCAPING AND LAWN CARE SERVICES LLC,Independent,
450057765,202 JOHNSON AVE HOLDINGS LLC,RIA,
450056594,GCJI INCORPORATED,Bank,
450056993,GH TECH & TRADING LLC,Bank,
450058180,HALCYON CLEANING SOLUTIONS LLC,Independent,
450057771,SEGEDIN PRIVATE LENDERS LLC,Trading Platform Provider,
450057773,JTM HOLDINGS LLC,Regional Company,
450057775,WATERFRONT SCHOOL OF REAL ESTATE LLC,Regional Company,
450057777,Z LOGISTICS LLC,Investment Company,
450057778,XTREME SURFACE RESTORATION LLC,RIA,
450059374,HANDYMEN HOME IMPROVEMENT CONTRACTORS LLC,Independent,
450056269,HAPPY EATING NJ INC.,Independent,
450059250,HAPPY INCOME TAX CORP,Independent,
450057783,HDPFITNESS LLC,Regional Company,
450058146,GOLDMAN SERVICES LLC,Investment Company,
450058147,LOYALTY LOUNGE LLC,Trading Platform Provider,
450058149,HOWARD CONSULTING LLC,RIA,
450058150,"GATICK GLOBAL SOLUTIONS, LLC",RIA,
450058151,BENSA RESTAURANT L.L.C.,RIA,
450058152,DOCTOR NANNY LLC,RIA,
450058153,PIECE OF EARTH LLC,RIA,
450057629,GIANT PRODUCTIONS LLC,Bank,
450057598,GIMME PICTURES LLC,Bank,
450058158,TAPAVID LLC,RIA,
450058159,TTI CAREERS LLC,Trading Platform Provider,
450058160,EL KARMA GROUP LLC,Insurance Company,
450057832,GIO & SONS TRUCKING CORP,Bank,
450059809,GOLD WAYS LLC,Bank,
450058167,FAST AND EASY FITNESS LLC,Investment Company,
450058168,DRYWALL & FRAMING LLC,Investment Company,
450056699,HARRY'S LAWN & LANDSCAPING LLC,Independent,
450056357,GRAND SLAM SPORTS CENTER INC,Bank,
450058171,GM TRUCKING EXPRESS LLC,Regional Company,
450058516,0467 LLC,RIA,
450058517,SLETRAB LLC,Insurance Company,
450058518,THE ALANIA LAW FIRM LLC,Investment Company,
450058519,JNB ELECTRICAL AND LIGHTING LLC,Insurance Company,
450058520,THE TRAVEL BOUTIQUE LLC,RIA,
450058521,BONITO REALTY GROUP LLC,RIA,
450056805,"HAVE HEART PHOTOGRAPHY, LLC",Independent,
450058523,GC SPORTS LLC,Regional Company,
450058524,ORGANIZE YOUR SPACE LLC,Trading Platform Provider,
450058525,WISTCO LLC,Insurance Company,
450058526,KRESSATY ASSOCIATES LLC,Trading Platform Provider,
450058527,792 S 15TH ST LLC,Insurance Company,
450058528,E&D NAILS LLC,Regional Company,
450056546,HAWK AND HAWK BAR LLC,Independent,
450058532,DA CUNHA STAIRS LLC,Investment Company,
450058533,"EMPIRE MEDICAL SERVICES, LLC",Investment Company,
450056476,GREY SLATE CONSTRUCTION LLC,Bank,
450058536,RELLEVON LLC,Regional Company,
450058537,ADAM BRANDON TRUCKING LLC,Trading Platform Provider,
450058539,FARM ISLAND LLC,Insurance Company,
450058540,KEIMAR BLASTING LLC,Trading Platform Provider,
450058543,MYFINBEAT LLC,Regional Company,
450059612,HEALTHCARE REALTY SOLUTIONS LLC,Independent,
450058906,NJ AIM FITNESS LLC,Insurance Company,
450058910,MORLEY LAW LLC,Trading Platform Provider,
450058911,BHAIRAIVI & SHUBH LLC,Regional Company,
450058912,PARKVIEW DEVELOPMENT L.L.C.,RIA,
450059052,HEALTHY MINDS PSYCHIATRY LLC,Independent,
450058915,IMPERIAL ENDEAVORS LLC,Trading Platform Provider,
450056337,GRIFFIN FUNDING LLC,Bank,
450058919,HEALTH COMPASS LLC,Investment Company,
450058920,9 SHERMAN PL LLC,RIA,
450058921,PORT COFFEE LLC,Regional Company,
450058922,COMPLIANCE SPECIAL OPS & ADVISORY LLC,Trading Platform Provider,
450056253,ISLANDE BEAUTY LLC,Insurance Company,
450059173,GROVE POINTE 1110 LLC,Bank,
450056255,L.S. COMMONS 214 LLC,RIA,
450056257,3AGAMES LLC,Trading Platform Provider,
450056258,DREAMS ART STUDIO LLC,Insurance Company,
450056259,"BRAGG STREET CAPITAL, LLC",Investment Company,
450056260,CAMAS FAMILY LANDSCAPING LLC,Regional Company,
450057382,GRYLLIDAE WIRELESS INC.,Bank,
450056264,SUMMIT SPORTS MEDICINE LLC,Insurance Company,
450057668,"GUARDIAN MECHANICAL JUNIOR, LLC",Bank,
450056461,HEAVENLY J LLC,Independent,
450058783,GUTTERTIME LLP,Bank,
450056271,ISABELLA ENTERPRISES LLC,Investment Company,
450056272,JIMICA LLC,Insurance Company,
450056273,J JONES ENTERPRISES LLC,Insurance Company,
450057226,HENNING SUPERMARKET CONSULTANT LLC,Independent,
450056575,HILLSIDE COMMUNITES LP,Independent,
600429622,"HABITFIT, LLC",Bank,
450056278,"ROBLES REAL ESTATE, LLC",RIA,
450056279,RELATED REALTY LLC,Insurance Company,
450056280,DIZ CONSTRUCTION LLC,Trading Platform Provider,
450056649,JIMMY TRIM CONTRACTOR L.L.C.,Investment Company,
450056650,TOURCORDY LLC,Insurance Company,
450056651,"FL HOLDCO, LLC",Regional Company,
600429278,HOBOKEN COFFEE GUYS LLC,Independent,
450056653,AMIDA NJ HOLDINGS LLC,Investment Company,
450056655,NEW JERSEY DIABETES EDUCATION ASSOCIATES LLC,Investment Company,
450056656,I AM CONSTRUCTION LLC,Regional Company,
450056657,VINE TRANSPORTATION LLC,Investment Company,
450056659,UNKNOWN MODS LLC,RIA,
450056660,ARKAMA LLC,Regional Company,
450058371,HOME INSPECTIONS NEW JERSEY LLC,Independent,
600429453,"HAGELIN FAMILY PROPERTIES, LLC",Bank,
450056664,KSM CONSULTING LLC,RIA,
450056665,LIVVIN HEALTHCARE LLC,Trading Platform Provider,
450056666,WBS TRUCKING LLC,RIA,
450056667,PUNTA CANA DELIVERY LLC,Regional Company,
450056668,375 CARMITA LLC,Trading Platform Provider,
450056669,B&H AUTO SALES LLC,RIA,
450056670,DALIA'S GLAM STUDIO LIMITED LIABILITY COMPANY,Regional Company,
450058285,HUDSON KEBAB HOUSE LLC,Independent,
450056672,ONTIME TRAVEL LLC,Insurance Company,
450056907,HUMOR HOUND COMEDY LLC,Independent,
450056149,HANDY IT SOLUTIONS LLC,Bank,
450059406,IJACKIE'S INC,Independent,
450057035,ELITE TRAINING SYSTEMS - USA LLC,Investment Company,
450057036,"205 SEYMOUR SHORES, LLC",Investment Company,
450057038,BESEEFIT LLC,Regional Company,
450057039,WOOLWICH REALTY LLC,Investment Company,
450057040,194-196 JASPER ST LLC,Insurance Company,
450058500,"HAPPY HELPERS HOSTEL, LLC",Bank,
450059127,INFINITY EQUESTRIAN LLC,Independent,
600429501,"IRONMEN DEVELOPERS, LLC",Independent,
450057045,PAPERS GALORE LLC,Investment Company,
450057896,HARBOR DATA SOLUTIONS LLC,Bank,
450057722,HARMONY HOMZZ LLC,Bank,
450058776,"ITRAKS, LLC",Independent,
450057050,239 TREMONT AVENUE LLC,Insurance Company,
450057234,HARRISON AVE CELLULAR PROFESSIONAL CORPORATION,Bank,
450057053,68 CLARK LLC,RIA,
450059104,HAULCRAFT CARRIERS INC,Bank,
450057055,T PULLERS 1 LLC,Insurance Company,
450057086,HENDERSONS AND KITE LLC,Bank,
450057057,J.V. GENERAL CONSTRUCTION LLC,Insurance Company,
450057058,AURORA SERVICES LLC,RIA,
450058061,IVETTE ACCESSORIES LLC,Independent,
450057060,RGM BUILDERS LLC,Regional Company,
450057411,RELIABLE MECHANICAL WELDING LLC,Insurance Company,
450057412,SEE YOURSELF LLC,RIA,
450057413,BELLA CLEANER LLC,Investment Company,
450057416,REMACHE EXPRESS LLC,RIA,
450057249,J & M FIREWOOD SUPPLY AND SERVICES LLC,Independent,
450057418,METTAFLOW LLC,Insurance Company,
450057419,JLG REAL ESTATE INVESTMENTS LLC,Trading Platform Provider,
450056385,"J&M DIVINE INNOVATION, LLC",Independent,
450057421,61 LEVINE STREET LLC,Regional Company,
450059824,J. CRAMPTON CONTRACTING LLC,Independent,
450057425,VISIONARY GROWTH PROPERTIES LLC,Investment Company,
450056226,HERMES ENTERPRISE LLC,Bank,
450057427,NORTHEAST TECH COMPACTION LLC,Regional Company,
450057428,FORTRESS ENGINEERING LLC,Insurance Company,
450057429,DIJJ FAMILY SOLUTIONS LLC,Regional Company,
450057431,SPANISH & AMERICAN GRILL LLC,Investment Company,
450057432,AMAZEBOOTHS LLC,Investment Company,
450057592,JACOBI PROVISION CENTER LLC,Independent,
450057434,BCS AUTOTRANSPORT LLC,Insurance Company,
450057435,KB FERGUSON LLC,RIA,
450056204,JADRIELS FASHION LLC,Independent,
450058069,HIGHVIEW HOMES SS LLC,Bank,
450056062,HILLSIDE AUTO SALES CORP,Bank,
450057787,CARO-SEL PROPERTIES LLC,Investment Company,
450057789,SALOMON LOGISTICS LLC,RIA,
450056617,JAGUAR MANAGEMENT SERVICES CORPORATION,Independent,
450058837,JAMBUL PRODUCTS LLC,Independent,
450056663,HINES TRANSPORTATION LLC,Bank,
450057793,M.L. FASHIONS AND MISCELLANEOUS LLC,Regional Company,
450059589,JEAN HOME IMPROVEMENT LLC,Independent,
450057799,KUUN LLC,Investment Company,
450057800,2200 SAYLORS POND ROAD LLC,Investment Company,
450059616,HIO HOMEOPATHY LLC,Bank,
450057802,LITTLE ARK INVESTMENTS LLC,Insurance Company,
450057803,RAINBOW DESIGNS LLC,Insurance Company,
450057804,RPM GENERAL CONTRACTOR LLC,Trading Platform Provider,
450057805,LIGHTHOUSE TRAVELS LLC,RIA,
450057808,SS ASSISTANCE LLC,Trading Platform Provider,
450057809,267 NJP LLC,Investment Company,
450059895,HNH TAXI SERVICES CO,Bank,
450058177,BIG HIT CARD BREAKS LLC,Regional Company,
450058178,TRUTH AND FREEDOM INTERNATIONAL LLC,Investment Company,
450059210,JERSEY GYPSY VINTAGE & ANTIQUES LLC,Independent,
450057511,JERSEY SHORE TAX AND ACCOUNTING LLC,Independent,
450058181,GRAND SOLER LLC,Trading Platform Provider,
450058182,LIVE LIFE MOVING LLC,RIA,
450058184,BUTLER MEDICAL TECHNOLOGIES LLC,Regional Company,
450058185,AKBAS HOLDING LLC,Trading Platform Provider,
450058186,3LBS PROMOTIONS LLC,Regional Company,
450058189,NOEMCS LLC,Insurance Company,
450058190,LUCYFER CLEANING SERVICES LLC,Regional Company,
450058192,OC7220 LLC,Insurance Company,
450057456,JERSEY STRONG HEATING &COOLING LLC,Independent,
450058194,KRISTYN DICOSTANZO LLC,Regional Company,
450058195,ADVANTAGE EQUITIES LLC,Regional Company,
450058196,DUZOK LLC,Insurance Company,
450058197,PT MANAGING FIRM LLC,RIA,
450056195,JH HOME CLEANING LLC,Independent,
450057786,HOLA HALAL LLC,Bank,
450059719,JKL RENTALS 13 LLC,Independent,
450058545,VICTORIA PROPERTY INVESTMENTS ONE LLC,Insurance Company,
450058546,YR LANDSCAPING LLC,Regional Company,
450058547,CAI'S CAFE LLC,Trading Platform Provider,
450058548,108 ATLANTIC AVENUE LLC,RIA,
450058549,DIRECT MOVERS LLC,Investment Company,
450058550,"JERSEY CAPE PARTNERS, LLC",Trading Platform Provider,
450058551,767 WESTSIDE AVE PROPERTY LLC,Trading Platform Provider,
450058552,BAY STREET FITNESS LLC,Investment Company,
450058553,A2 BUSINESS PARTNERSHIP LLC,Regional Company,
450058555,BAT YAM LLC,Investment Company,
450058557,NUBIRA II LLC,Regional Company,
450058558,GRASS CHOPPERS LAWN & LANDSCAPE DESIGNS LLC,Trading Platform Provider,
